titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Minister Jo Brouns,"Zoals opgenomen in het rapport van de drinkwaterbalans voor Vlaanderen, bedroeg de Infrastructure Leakage Index in 2023 op Vlaams niveau 0,94. Dat is een daling van bijna 30 procent ten opzichte van 2020, toen die nog 1,32 bedroeg. De cijfers voor 2024 zijn nog niet beschikbaar. De rapportering wordt verwacht tegen 30 maart, volgens de timing die voorzien is in het Drinkwaterbesluit. We zien dat er de laatste jaren een grote vooruitgang is geboekt om lekverliezen terug te dringen. Die index ligt op Vlaams niveau sinds 2022 lager dan 1 en dat duidt erop dat de Vlaamse waterbedrijven op internationaal niveau nu al zeer goed scoren. Zo’n ILI-score lager dan 2 betekent volgens het internationale classificatiesysteem dat het verder terugdringen van lekverliezen wellicht niet puur economisch rendabel is en dat de kosteneffectiviteit van maatregelen goed onderzocht moet worden. Het verder terugdringen van lekverliezen werd ook verankerd als een openbaredienstverplichting in het besluit van de Vlaamse Regering van 20 januari 2023 over de kwaliteit, de kwantiteit en de levering van water bestemd voor menselijke consumptie. Waterbedrijven worden verplicht een beoordeling te maken, doelstellingen op te stellen en een actieprogramma uit te werken voor het terugdringen van lekverliezen. Jaarlijks moet er ook een voortgangsrapportage worden overgemaakt aan de Vlaamse Milieumaatschappij om de acties en uitgaves in beeld te hebben. De laatste jaren is er een dalende trend van de index en het volume niet in rekening gebracht water. In 2023 werd er 7,5 miljoen euro geïnvesteerd in het terugdringen van lekverliezen door de zes waterbedrijven, en dat is exclusief de investeringen die betrekking hebben op het vervangen en vernieuwen van leidingen. Wat betreft kennisopbouw en gebruik van de best beschikbare technieken, kan ik verwijzen naar een antwoord dat reeds gegeven werd op de schriftelijke vraag van collega Peter Van Rompuy van vorig jaar. De drinkwaterbedrijven volgen nieuwe technieken voor de opsporing van lekken op de voet, inclusief het gebruik van artificiële intelligentie. Op sectoraal niveau is daarvoor het samenwerkingsinitiatief NRW-ecosysteem (non-revenue water) opgezet met onze waterbedrijven, de kennisinstellingen en technologieleveranciers, om innovatie in het terugdringen van lekverliezen te kunnen versnellen. Een van de lopende projecten van dit initiatief is het onderzoek naar algoritmes om sneller lekken te kunnen detecteren en te lokaliseren. Het is aan de drinkwaterbedrijven om de bruikbaarheid van de technieken op het terrein te evalueren en de voor hen meest bruikbare technieken in te zetten. We kunnen ook concluderen dat de Vlaamse waterbedrijven al behoorlijke investeringen doen en tegelijkertijd de vinger aan de pols houden wat betreft het opvolgen van nieuwe technieken, om zo steeds de meest kostenefficiënte en toepasbare technieken om het lekverlies verder te verlagen, in te zetten. Hierdoor is de index op Vlaams niveau, zoals gezegd, momenteel al lager dan 1, wat toch wel een heel goede score is. Er is geen financiële ondersteuning voorzien vanuit de Vlaamse Regering. Het beheersen van lekverliezen maakt deel uit van de operationele werking van de waterbedrijven en wordt in die zin bekostigd. We moeten natuurlijk voorkomen dat de drinkwaterfactuur onbetaalbaar wordt. Ik wil in dat kader benadrukken dat de waterbedrijven, samen met een externe partner, een socio-economisch model hebben opgesteld. Dit model wordt gebruikt om te bepalen welke maatregelen nodig zijn om die lekverliezen te vermijden en maatschappelijk verantwoord zijn. De resultaten uit dit model liggen aan de basis van de opgestelde actieplannen, alsook aan de procesbenchmarking waar de aanpak om de verliezen terug te dringen tussen bedrijven vergeleken werd en verbeteracties werden geïdentificeerd voor elk waterbedrijf. Wel heeft de Vlaamse Milieumaatschappij de afgelopen jaren de organisatie van jaarlijkse kennisevenementen tussen waterbedrijven, technologiebedrijven en kennisinstellingen gefaciliteerd. Ik wil ook niet zomaar blindelings bijkomende investeringen opleggen aan onze waterbedrijven om lekverliezen terug te dringen. De voorgestelde acties en investeringen in de actieplannen beogen al een niveau dat zeer ambitieus is. Deze acties en investeringen zijn veelomvattend, inclusief preventieve acties, acties rond proactief lekbeheer en registratie-optimalisatie en inzet op verdere kennisopbouw en innovatie. Ik ben er wel van overtuigd dat het verder opvolgen van de implementatie van deze actieplannen en geplande uitgaven een prioriteit moet blijven en zal hiertoe opdracht geven aan de administratie. Ook de WaterRegulator kan, via de tariefplannen, bijsturen op de investeringen indien de vooropgestelde doelen niet behaald worden. De waterbedrijven zetten nu al in op innovatieve technieken en onderzoeken, en hebben hieromtrent ook concrete acties en proefprojecten opgezet en opgenomen in hun actieprogramma’s. Zoals ook al toegelicht, werd op sectoraal niveau hiervoor het samenwerkingsinitiatief NRW-ecosysteem opgezet met waterbedrijven, kennisinstellingen en technologieleveranciers om innovatie in het terugdringen van lekverliezen te versnellen. Ik stel dan ook vast dat de waterbedrijven hun verantwoordelijkheid al nemen, ook vanuit hun wettelijke opdracht.",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Lydia Peeters (Open Vld),"Dank u wel voor uw antwoorden, minister. Er is al een vooruitgang, zegt u, wat op zich natuurlijk een goede zaak is. We zullen nog even moeten wachten op de cijfers van 2024, maar alleszins is er toch ook nog een weg te begaan om die doelstelling van 0,5 te behalen, conform wat vooropgesteld werd in de Infrastructure Leakage Index. We zien dat ondanks het gebruik van de bijzondere technieken of de talrijke investeringen die men doet, er hier en daar toch nog lekken ontstaan, zowel op publiek domein als bij private partners. We weten ook dat er nog een aantal verouderde drinkwaterleidingen zijn. Ik denk alleszins dat het goed is dat men daar volop acties voor opzet, om er toch voor te zorgen dat ook die zo snel mogelijk worden aangepakt. U verwijst naar artificiële intelligentie en nieuwe technieken die allemaal op de voet gevolgd worden. Dat is op zich zeker een goede zaak. Daarnaast stellen we wel vast – en ik weet niet of dat bij de collega’s ook zo is – dat wij bijvoorbeeld een aantal schoolgebouwen hebben, waar je, als er een toilet blijft lopen, daar nog geen verklikker voor krijgt. Ook voor mensen die thuis een digitale meter hebben zou het goed zijn dat je, als er iets blijft lekken of als er een groot waterverlies is, misschien via die digitale meter, automatisch ook een reactie krijgt dat er ergens een groot waterverlies is. Ik weet niet of u erop kunt antwoorden, maar mijn bijkomende vraag gaat dan ook over innovatie of beschikbare technieken en hoe we daar innovatief mee kunnen omgaan. Hebt u weet van innovatieve toepassingen waarmee men veel sneller lekken kan laten detecteren en zodoende de eigenaar of diegene bij wie het lekverlies zich voordoet, zo snel mogelijk kan briefen? Want drinkwater is nog altijd een kostbaar goed waar we spaarzaam mee om moeten gaan.",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Hans Vanhoof (N-VA),"Dank u, mevrouw Peeters, voor de vraag. Ik heb de voorbije weken en maanden al best wat schriftelijke vragen aan u gesteld over de drinkwaterinfrastructuur. Wie weet komen er nog. Maar ik meen eruit te begrijpen dat de waterbedrijven boven op de 7,5 miljoen euro waar u naar verwees, jaarlijks 180 tot 190 miljoen euro investeren in onderhoud, vervanging en uitbreiding van het drinkwaternet. Het gebeurt aan een gemiddeld vervangingsritme van 2 procent per jaar. Dat wil zeggen dat er een vijftigjarige doorloop is om heel het net te vervangen. Dan is het natuurlijk belangrijk dat dat zo efficiënt mogelijk gebeurt. U hebt er immers ook naar verwezen: uiteindelijk stroomt alles door naar de waterfactuur en zullen we er allemaal voor moeten betalen. Dat wil zeggen dat je die efficiëntie kunt bereiken door risicogebaseerd te gaan werken: waar zijn de grootste problemen in functie van materialen, vastgestelde problemen et cetera? Wat betreft kostenefficiëntie: waar kun je herstellen, waar moet je vervangen, kun je vervangingen of herstellingen samenvoegen met andere nutswerken? Hoe kun je dat nog doen? U verwijst naar innovatieve technieken. Uiteraard. Maar er zijn ook de data. U verwijst ernaar, collega Peeters. We hebben dat vorige week besproken. De digitale watermeter gaat echt wel toelaten om in DMA-zones (District Metered Areas) en kleinere zones te detecteren waar er lekverliezen zijn. En inderdaad, dat werkt nu al. Ik heb begrepen uit de antwoorden dat er al tot vijftigduizend meldingen gebeuren naar klanten, over abnormaal watergebruik en continu watergebruik op basis van de data van de digitale meters. Ik heb nog twee vragen, minister. U verwees naar de samenwerking tussen waterbedrijven op sectorniveau. Ziet u nog winst te halen uit een uniforme aanpak rond inventarisatie, controle en een data-analyse rond lekverliezen? Bijkomende investeringen zijn uiteraard altijd mogelijk, maar op een gegeven moment is er ook een bodem aan die ILI, die index, waar je naartoe kunt werken. Met andere woorden: op een gegeven moment gaat je marginale kostprijs hoger liggen dan je marginale opbrengst. Hebben we daar ergens een idee of inschattingen van, van waar dat niveau zich ongeveer bevindt?",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Stijn De Roo (cd&v),"Collega's, water transporteren zonder verliezen, is eigenlijk onmogelijk. Als we het hier hebben over die ILI-index, moeten we wel de juiste term gebruiken. In die ILI-index zitten inderdaad de lekverliezen die plaatsvinden, maar zit ook het illegaal watergebruik en bijvoorbeeld ook het niet-geregistreerd gebruik wanneer de brandweer water gebruikt om branden te blussen of om oefeningen te doen en dergelijke meer. Dat valt allemaal onder die ILI-index. We hebben de afgelopen jaren altijd gestreefd naar een index van 0,5, om als een soort bodem te halen, maar we zien dat er een aantal verschillen zijn tussen de verschillende waterbedrijven. Ik heb daar zelf wel wat dieper onderzoek naar gedaan: dat heeft ook te maken met de lengte van het transportnetwerk van die verschillende waterbedrijven. Het is eigenlijk ook logisch: hoe langer het transportnetwerk, hoe hoger de inspanning om te komen tot die lage index van 0,5. Het belangrijkste is dat de afgelopen jaren de drinkwaterbedrijven actieplannen hebben voorgelegd. Je ziet die verder dalende trend. Ik denk dat dat een goede zaak is. We moeten er vooral ook over waken dat de investeringen die erin gebeuren, nog de moeite waard zijn en dat we niet op een punt komen dat we bij wijze van spreken een 100 procent sluitend netwerk hebben, waar uiteindelijk zoveel kosten bij komen die niet in verhouding staan tot de winsten die je daarmee boekt. Maar langs de andere kant, in een welvarende regio als de onze, zeker als die een aantal periodes van droogte heeft gekend en ook nog zal kennen, moeten we ook wel streven naar een optimale balans daartussen. Minister, die ILI-index van 0,5 is eigenlijk vastgesteld over alle drinkwaterbedrijven heen. Blijft dat zo, of wordt er ook maatwerk mogelijk gemaakt, waarbij aan de hand van die actieplannen drinkwaterbedrijven voldoende voortgang kunnen voorleggen en vooral ook kunnen aantonen dat wanneer ze nog verder dalen in die index, het hun veel meer kost dan het de waterverbruiker opbrengt? Denkt u erover na om in de toekomst wat meer maatwerk mogelijk te maken tussen de verschillende drinkwaterbedrijven?",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Minister Jo Brouns,"Collega's, daar is vorige week al voor een deel op geantwoord. Alles rond technologie en de digitale meter zal ons natuurlijk wel helpen om het versneld op te sporen. Dat is meteen ook een antwoord op het zo kostenefficiënt mogelijk doen. Waar het kantelpunt ligt van wanneer het kosten-batengewijs nog zinvol is om het verder op te sporen, is een vraag van u, collega Vanhoof. Ik heb daar niet direct een pasklaar antwoord op. We moeten monitoren wanneer dat punt bereikt wordt. Voor wat betreft de samenwerking, denk ik dat we vandaag wel mogen stellen – de index wijst er ook op – dat het deels een bewijs is van hoe goed we het vandaag doen als het gaat over het innovatieve ecosysteem en onze Vlaamse toptechnologie, die ook al wordt ingezet door onze waterbedrijven. Wij hebben een heel mooi ecosysteem vanuit die samenwerking, die meer uniforme werking, die ook wel in uw vraag zit. Ik denk dat die ook wel een bijdrage kan leveren om dit soort zaken in de toekomst maximaal te vermijden. De goede balans is belangrijk, collega De Roo. Het maatwerk is voorzien. Elk waterbedrijf maakt jaarlijks een stand van zaken en ook een vooruitblik. Ik denk dat wat dat betreft de balans positief is, collega's. Ik verwacht, nogmaals, veel op het vlak van de digitale meter. Dat neemt niet weg dat de jaarlijkse investeringen in nieuwe leidingen een voortdurend aandachtspunt is. Ik denk dat er weinig regio's zijn waar we niet vaststellen dat dat regelmatig nodig is en dat heel wat leidingen al enkele decennia oud zijn. Het blijft ook daar weer zoeken naar het juiste evenwicht en de middelen om de juiste investering op het juiste moment te doen. Technologie zal ons alleszins helpen om dat heel gericht, gerichter dan vandaag, te kunnen doen.",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de aanpak van lekverliezen in het waterleidingnetwerk,,,,speech,,Lydia Peeters (Open Vld),"Dank u wel, minister. Ik denk dat we nog wat extra acties kunnen zetten op die lekopsporing. Heel vaak is het nu bij toeval, bij wegenwerken of gelijk wat, dat men plots vaststelt dat er een lek is. Ik denk dat we er nog wel wat op kunnen inzetten om tot een betere toestand te komen. Innovaties zijn uiteraard ook belangrijk. Ik hoor de heer Vanhoof zeggen dat er als het ware een verklikker komt op de digitale meter. Bij de publieke gebouwen is dat alleszins nog niet het geval. Misschien dat daar de eerste meters een verschil vertonen met de recentere meters, maar ik denk dat we dat sowieso moeten blijven opvolgen omdat het belangrijk is dat we zo weinig mogelijk water verloren laten gaan.",dinsdag 25 februari 2025,1874944.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874944
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Andy Pieters (N-VA),"Minister, zoals u weet is de Vlaamse Landmaatschappij (VLM) al sinds 1988 bezig met landinrichting. In 2014 werden het decreet betreffende landinrichting en het bijhorende besluit goedgekeurd. Daardoor zijn heel vaak snelle realisaties op het terrein mogelijk, en werden ook de afstemming, samenwerking en betrokkenheid van private en lokale partners eenvoudiger. De zogenaamde gebiedscoalities zijn daar eigenlijk het gevolg van. Via deze weg zijn in talloze gebieden in Vlaanderen landinrichtingsprojecten lopende. Vaak gaat het om projecten die ook de Blue Dealprincipes verankeren en in de praktijk brengen, en die vaak ook bijdragen aan de bosuitbreiding of de bouwshift. Maar de Vlaamse Landmaatschappij stuit naar verluidt regelmatig op ongunstige adviezen vanuit andere Vlaamse administraties, zoals het Agentschap Landbouw en Zeevisserij. Minister en voorzitter, een recent voorbeeld daarvan zien we in onze eigen regio bij het landinrichtingsplan Heerlyck Meeswijk, Leut en Vucht in de Maasvallei, waar het Agentschap Landbouw en Zeevisserij begin februari een negatief advies afleverde op een quick win uit het plan, met name de aanleg van een autoluwe en veilige fietsverbinding in Leut, gericht op fietsende jeugd. De Vlaamse Overheid geeft daarmee een negatief advies op een dossier dat aangevraagd werd door de Vlaamse Overheid, met unanieme steun dan nog van de gemeenteraad. Dat is natuurlijk Kafka. Temeer ook omdat in dit specifieke geval de verhoging van de verkeersveiligheid beoogd wordt en het agentschap in zijn advies heeft verklaard dat het geen meerwaarde ziet voor de landbouw, maar bovenal ook niet overtuigd is van het feit dat andere opties fietsonveiliger zouden zijn. Volgens mij gaat het agentschap met dat laatste argument natuurlijk wel zijn decretale taken te buiten. Het hoeft niet specifiek over dit dossier te gaan. Dit dossier is vooral symptomatisch voor te weinig samenwerking tussen de Vlaamse administraties. Daarom heb ik volgende vraag, minister. Hoe vaak werden bij aanvragen door de VLM negatieve adviezen afgeleverd door andere Vlaamse administraties? Welke initiatieven gaat u nemen om een betere samenwerking te realiseren en te voorkomen dat goede Vlaamse investeringsprojecten door eigen Vlaamse diensten stokken in de wielen gestoken krijgen? Het regeerakkoord is ook helder: “De overheid moet spreken met één stem naar de Vlaming en ondernemingen, we leveren geen tegenstrijdige adviezen meer af”. Welke stappen hebt u op dat vlak al ondernomen?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Marianne Verhaert (Open Vld),"Uit een recente actuele vraag blijkt dat het Agentschap Natuur en Bos (ANB) kampt met capaciteitsproblemen door langdurige ziekte en dus een personeelstekort. Dat werd door een collega twee weken geleden aangekaart. Dat het ANB bepaalde complexe dossiers niet meer zou adviseren vanwege het personeelstekort heeft tot ongerustheid geleid over de kwaliteit en rechtszekerheid van vergunningen, zeker waar deze een mogelijke impact hebben op de natuur. U hebt toen te kennen gegeven dat de adviesverlening van het ANB ook is toegenomen in kwantiteit. Dat was toch uw antwoord. Waar adviezen vroeger een pagina konden beslaan, zijn ze nu vaak uitgebreid tot wel acht pagina’s. Tegelijk ervaren heel wat lokale besturen en projectindieners dat het ANB soms wel heel ruim of zelfs creatief omspringt met zijn bevoegdheden, en soms toch ook wel met decreten of een bepaalde interpretatie daarvan. Een bijkomend aandachtspunt is de MER-screening (milieueffectrapport), die door erkende deskundigen beoordeeld wordt. Er duiken signalen op dat, ook al geeft het MER-onderzoek aan dat er geen noemenswaardige impact is, het ANB toch kritische opmerkingen formuleert over specifieke technische details, die normaliter binnen de bevoegdheid van de MER-deskundige vallen. Dit zorgt voor verwarring en onzekerheid bij aanvragers en vergunningverleners. Gelet op het belang van juridisch robuuste en maatschappelijk gedragen vergunningen, wat u meermaals in bepaalde kranten bepleitte, maar ook op de decretale taak van het ANB en de nood om aan de adviesvragen te blijven voldoen, wil ik u daarover heel wat vragen voorleggen. Kunt u toelichten welke decretale taken en bevoegdheden het ANB precies heeft in het kader van adviesverlening? Waar ziet u dan mogelijke redenen voor de toegenomen omvang en diepgang van de adviezen? Bestaat daarnaast het risico dat het ANB zijn adviestaken misschien wel breed interpreteert en daarmee verder gaat dan de oorspronkelijke bedoeling van de regelgeving? Ziet u nood aan een bijsturing of verduidelijking van die rol? In welke mate mag een vergunningverlenende overheid veronderstellen dat een MER-screeningsnota of -rapport, dat wel degelijk als conform beoordeeld is, daadwerkelijk correct en volledig is? Ziet u in de praktijk dossiers waarbij het ANB, ondanks een positieve of neutrale beoordeling door erkende MER-deskundigen, toch tot een negatief advies komt? Bent u bereid om na te gaan of dit tot onnodige dubbelingen of tegenstrijdige conclusies leidt?",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Minister Jo Brouns,"Dank u wel, collega’s. De vraag komt mij vaak ter ore, in de twee richtingen. Ik stel vast dat de adviespraktijk van de Vlaamse administratie vragen blijft oproepen. Vrij recent nog werd opgemerkt dat er door omstandigheden eigenlijk te weinig werd geadviseerd. Vandaag wordt dat te veel gedaan. Vorige week hebben we aangegeven dat het logisch is dat de adviesinstanties in staat moeten zijn om hun wettelijke verplichtingen na te leven en de maatschappelijke verwachtingen ter zake in te willigen. Maar zoals blijkt, doen ze veel meer dan wat decretaal werd vastgesteld. Ik heb eveneens aangegeven dat die vergunningverlenende overheden, of ze nu lokaal, provinciaal of gewestelijk zijn, vergunningsaanvragen op een volwaardige manier moeten kunnen beoordelen. Een advies kan daarbij heel nuttig zijn, maar is niet altijd noodzakelijk. Ik sprak vorige week ook over de steeds langer wordende adviezen door de toenemende complexiteit in onze regelgeving en de strengere rechtspraak. Dat zorgt inderdaad voor een extra belasting op die adviesverlener, maar ook op de vergunningverlener. Het hoofddoel blijft om rechtszekere en robuuste vergunningen te kunnen afleveren. Ik sluit niet uit dat adviesverleners hun adviestaak weleens ruim interpreteren. Dat heb ik zelf ook al mogen ervaren. Uiteraard zal er ook vanuit de administratie soms een ongunstig advies worden verleend waar wat nuances bij te maken zijn. Ik zal de administratie daar dan op wijzen zodat de leidinggevenden kunnen bijsturen indien en waar het nodig is. Maar het is dan aan de vergunningverlenende overheid om voldoende gemotiveerd van het advies af te wijken indien nodig en mogelijk. Adviezen zijn niet bindend, hoewel men soms het tegenovergestelde doet uitschijnen. Daaraan wil ik nog toevoegen dat we niet de indruk mogen wekken dat administraties systematisch tegenstrijdige adviezen geven. Elke administratie moet vanuit de eigen bevoegdheid een deskundig advies geven. Het is dus niet onlogisch dat verschillende administraties tot een verschillende beoordeling komen. Maar – en dat is de grote uitdaging – als verschillende administraties elk vanuit hun expertise en achtergrond adviezen geven, mogen wij de ambitie hebben om in Vlaanderen als uit één mond te spreken om te komen tot geïntegreerde adviezen. Daar ligt de grote uitdaging. De administraties kijken vaak naar ons door de complexiteit van de wetgeving. Het zijn wij die de regels maken. Ik zal hier niet uitweiden met een filosofisch debat, maar ik denk niet dat heel veel parlementsleden ’s ochtends opstaan en zich de vraag stellen welke wetgeving ze nu eens zullen maken. (Opmerkingen) Ja, sommigen misschien wel. (Gelach) Ik heb het volgende ooit al met jullie gedeeld. Er is een zekere paradox in de samenleving. Zodra er ergens een incident is en er doet zich een risico voor, dan roept de samenleving de politici op om ervoor te zorgen dat dat risico zich niet herhaalt: van een man of vrouw die te snel rijdt tot de bescherming van onze bodem en onze lucht. Maar diezelfde samenleving vraagt wel om minder regels. In die paradox zitten we vandaag. Wat mij betreft, is dat een interessant debat met onze administratie. Ik vind dat we de ambitie mogen hebben om tot meer geïntegreerde adviezen te komen en om onze Vlaamse ambtenaren te dwingen daarover met elkaar in overleg te gaan, in functie van de ondersteuning van de vergunningverlenende overheid die projecten wil vergunnen die bijdragen aan onze welvaart. Wat mij betreft, ligt er ook hier een belangrijke adviestaak bij de gemengde expertencommissie Vergunningen, die ook de adviesverlening in het kader van de vergunningsaanvragen zal evalueren. Wij verwachten ter zake ook aanbevelingen van hen. En dan kom ik bij de MER-deskundigen. Zij worstelen vandaag met dezelfde uitdagingen als de adviesverlener en de vergunningverlener, namelijk de toenemende complexiteit van onze regelgeving en de impact daarvan op het vergunningsproces. Hierdoor neemt de kans toe om bepaalde zaken over het hoofd te zien. De conclusies uit een conform verklaard rapport worden in principe altijd gevolgd door de adviesinstanties, aangezien die het rapport al op kwaliteit hebben beoordeeld. Voorafgaand aan de conformverklaring van een dossier is er immers altijd een kwaliteitscontrole. Als de deskundige desondanks zaken vergeet of niet goed heeft uitgewerkt, dan zullen daar mogelijk opmerkingen over worden gemaakt. In die optiek blijft de interactie tussen studiebureau of aanvrager, adviesverlener en vergunningverlener dus belangrijk om achteraf tot een rechtszekere vergunning te komen. Indien de kwaliteit van het definitieve rapport dus echt onvoldoende is, kan alsnog een ongunstig advies volgen. De adviesinstanties zijn daarbij nog altijd in staat om op de uiteindelijke vergunningsaanvraag inhoudelijk advies te verlenen zonder de effectiviteit van het MER-rapport te moeten betwisten. Ik heb daarbij zelf ook een vraag. Als een MER of passende beoordeling wetenschappelijk is gevalideerd, komt het de rechter dan nog toe om de inhoud daarvan in vraag te stellen? Dat is iets waarop je vandaag stuit. Wetenschappers hebben de neiging om te spreken over waarschijnlijkheid, een negatieve impact die zich waarschijnlijk niet zal voordoen. Maar als je dat voorlegt aan een rechter, voel je dat daar een verschil in beoordeling kan zijn. Wanneer de rechter niet binair 100 procent de garantie heeft, is dat vaak een njet, terwijl de wetenschapper waarschijnlijk wel heeft bedoeld dat die 99 procent waarschijnlijkheid leidt tot geen negatieve impact. Het zijn dat soort discussies waarmee we vandaag in de praktijk worstelen. Daarbij stelt zich de vraag of je een rechtbank wetenschappelijk niet meer moet ondersteunen om tot betere rechtspraak te komen op het ogenblik dat passende beoordelingen of milieueffectrapportages op tafel liggen. Dit soort vragen liggen voor bij de gemengde commissie, omdat alle betrokkenen daar rond de tafel zitten: de rechter die met zo’n document aan de slag moet, advocaten, juristen en administraties. Het zijn oprecht vragen die ik heb en waarmee wij als Vlaamse overheid, maar ook de provincies en lokale besturen vaak worstelen. In de ideale wereld is alles natuurlijk uitgeklaard voordat wij een vergunning aanvragen. Vorming en vooroverleg – ik geloof heel sterk in vooroverleg – zijn daarbij van essentieel belang. Daar wordt vandaag misschien nog te weinig op ingezet. Ik heb dan ook aan mijn diensten de opdracht gegeven om als klantvriendelijke overheid sterker in te zetten op die beschikbaarheid. Ten slotte waren er vragen over de negatieve adviezen op de eigen Vlaamse aanvraagdossiers. Binnen het tijdsbestek van deze vraag om uitleg, collega, was het niet mogelijk om die cijfers te verzamelen, maar dat is natuurlijk ideaal voor een schriftelijke vraag.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
over de tegenstrijdige adviezen in vergunningsaanvragen voor de realisatie van landinrichtingsprojecten door de Vlaamse Landmaatschappij,,,,speech,,Andy Pieters (N-VA),"Ik zal die uitnodiging aanvaarden en er een schriftelijke vraag over stellen. Het zijn er dan waarschijnlijk veel, aangezien die niet verzameld konden worden. We zullen het dan zien in de cijfers. Minister, u hebt mij niet 'te veel advies' horen zeggen. Ik heb wel gesproken over respect voor de finaliteit en de bevoegdheden. Die is bij het Agentschap Natuur en Bos in het kader van de passende beoordeling inderdaad vaak breder dan bij andere entiteiten. Dat is nu eenmaal de decretale taak. Maar enkel als elke entiteit zich daaraan houdt, kan een vergunningverlener inderdaad een gemotiveerde afwijking maken. De achterliggende reden van de diverse adviezen is dat elke administratie vanuit de eigen bevoegdheden, decretale taken en expertise adviseert, en niet dat men te pas en te onpas ruimer gaat. Specifiek in het dossier van de Maasvallei stel ik vast dat er mobiliteitsexperten werken bij het agentschap Landbouw. Het lijkt me geen decretale taak van het agentschap Landbouw om zich uit te spreken over verkeersveiligheid en fietsveiligheid. Dat lijkt me veeleer een advies geschreven om het project te dwarsbomen. Ik hoop dat dat niet het geval is, maar ik denk dat dat niet oké is. U zei eerder in de commissie al – en daarnet ook nog – dat u gelooft in gebiedsgerichte werking en gebiedscoalities. Daarnet verwees u ook naar vooroverleg. Met de landinrichtingsplannen zetten we net in op die gebiedsgerichte werking en die gebiedscoalities. Uw beleidsnota spreekt die ambitie ook uit. U zegt ook dat u daar verder op gaat inzetten om de verkokering van de Vlaamse administratie tegen te gaan. Maar in het voorbeeld dat ik geef, minister, is het net zo dat verschillende Vlaamse overheidsdiensten bij die landinrichtingsprojecten samen rond de tafel zitten in die begeleidingsgroepen en samen het plan maken. Als dan een van de leden van die begeleidingsgroep een negatief advies geeft op het plan dat hij mee gemaakt heeft, is dat vooral destructief. Dan kan een vergunningverlener natuurlijk moeilijk nog vertrouwen hebben in die Vlaamse overheidsdiensten. Ik hoop dus dat u aan uw diensten die deel uitmaken van de planbegeleidingsgroepen en de landinrichtingsprojecten, duidelijk maakt dat wanneer er meegewerkt wordt aan een plan en wanneer er een eindbeslissing is, in coherentie tussen de Vlaamse overheid, het niet de bedoeling is om nadien via vergunningsaanvragen die afspraken weer open te breken.",dinsdag 25 februari 2025,1874442.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874442
