titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Hans Vanhoof (N-VA),"Minister, in maart 2024 werd de omgevingsvergunning voor de uitbating door Brussels Airport Company (BAC) van de luchthaven van Zaventem hernieuwd. Bij het hernieuwen van deze vergunning werd een noodzakelijk evenwicht gezocht en gevonden tussen de leefbaarheid en het economisch belang. Die vergunning voorziet in heel wat analyses, acties en maatregelen, te nemen door BAC binnen een vast opgelegd tijdskader. Zo wordt bijvoorbeeld opgedragen een globaal waterplan tot uitvoering te brengen. Dit waterplan met maatregelen dient te worden uitgevoerd binnen de 24 maanden na het verlenen van de vergunning. Het bevat onder andere maatregelen rond het waterbeheer en het vermijden van vervuiling ten gevolge van bijvoorbeeld de-icingprocedures. De voorbije weken bleek in Steenokkerzeel, waar men opnieuw te kampen kreeg met een toevoer van glycolen vanop de terreinen van de luchthaven van Zaventem, dat dit niet meer gebeurt. Nochtans betreft het een gekende problematiek die door het departement wordt opgevolgd en waarvoor actie wordt verwacht van BAC. Er werden recent ook vragen gesteld door de federale ombudsman, die zich afvraagt in welke mate BAC andere voorwaarden die zijn opgenomen in de vergunning, zal naleven, onder andere rond geluidsproblematiek. Voor het noodzakelijke draagvlak met betrekking tot de activiteiten is transparantie en het correct naleven van de voorwaarden belangrijk. Ik heb daarover een aantal vragen, minister. Over welke concrete opvolgingsmiddelen beschikt u om de correcte invulling van de voorwaarden, opgelegd in de omgevingsvergunning voor de uitbating van de luchthaven, na te komen? Hebt u indicaties dat, zoals de federale ombudsman laat uitschijnen, BAC niet in staat zal zijn om tijdig de opgelegde maatregelen en voorwaarden na te leven? Bestaat er hierrond, naast de monitoringscomités en dergelijke, structureel overleg met BAC? Specifiek rond de waterproblematiek wordt in de omgevingsvergunning voorgeschreven dat BAC binnen een termijn van drie maanden een actieplan moet opstellen en dat men ook werk moet maken van een globaal waterplan. Bovendien dient BAC alle voorgeschreven maatregelen en studies te voltooien binnen een termijn van twee jaar na het verlenen van de vergunning. Ook daarrond heb ik een aantal vragen, minister. Bent u in het bezit van dit actieplan en kunt u aangeven hoe de uitrol wordt opgevolgd? Bent u van oordeel dat BAC de nodige concrete stappen zet om de maatregelen en studies te voltooien binnen de voorgeschreven termijn van twee jaar?",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Minister Jo Brouns,"Dank u wel, collega, voor uw vragen over de nationale luchthaven. Over vragen van de gemeente Steenokkerzeel aangaande de de-icingvloeistof werd informatie ingewonnen bij BAC, en de afdeling Handhaving onderzoekt het voorval nog nader. Ik heb ondertussen ook de nodige tekst en uitleg verstrekt aan de burgemeester van Steenokkerzeel. Wat dan uw specifieke vragen betreft over de opvolging van de vergunningsvoorwaarden in het algemeen en het wateractieplan in het bijzonder: de afdeling Handhaving volgt het dossier en de naleving van de aan BAC opgelegde voorwaarden van de omgevingsvergunning van zeer nabij op. De afdeling doet dit onder andere aan de hand van geregelde inspecties ter plaatse alsook door het actief bevragen en opvragen van gegevens om te verifiëren of aan de opgelegde voorwaarden wordt voldaan. Ook is er de overeenkomstig de omgevingsvergunning samengestelde monitoringscommissie waarin naast BAC ook de betrokken diensten van het Departement Omgeving, de Vlaamse Milieumaatschappij ( VMM), Departement Zorg, Departement Mobiliteit en Openbare Werken alsook de gemeenten Zaventem, Kortenberg, Machelen en Steenokkerzeel deel van uitmaken. In de jaarlijkse vergaderingen van deze commissie zullen de vorderingen van de lopende acties door de luchthaven nader worden toegelicht. De commissie kwam een eerste maal samen op 8 oktober 2024. Een nieuwe bijeenkomst zal plaatsvinden in mei 2025. Er zijn effectief enkele risico’s die samenhangen met sommige van de jurisdictionele beroepen die bij de Raad voor Vergunningsbetwistingen (RvVb) zijn ingesteld tegen de omgevingsvergunning. Brussels Airport Company gaf bij een opvolgingscontrole aan de afdeling Handhaving te kennen dat het verbod op het landen of opstijgen van zogenaamd marginaal conforme vliegtuigen – zeg maar de meer lawaaierige toestellen – vanaf het zomerseizoen 2025 problematisch en onwettig zou zijn. De toezichthouders van de afdeling Handhaving gaan alleszins verder opvolgen of de genoemde voorwaarde vanaf het zomerseizoen 2025 wordt nageleefd en desgevallend handhavend optreden. Ook zou Brussels Airlines Company bezwaren hebben ten aanzien van de jaarlijks opgelegde last van 10 miljoen euro, te betalen teneinde de Diabolotoeslag voor de treinreizigers te verminderen. Ik begrijp dat BAC de wettigheid hiervan betwist in de door haar ingestelde beroepsprocedure bij de RvVb. Het hoeft geen betoog dat we dit dossier van zeer nabij opvolgen. Een uitspraak van de Raad voor Vergunningsbetwistingen over deze en de meer dan twintig andere beroepen tegen de omgevingsvergunning wordt ten vroegste verwacht in de zomer van 2025. Wat uw vraag over het opgelegde wateractieplan betreft: de afdeling Handhaving ontving van Brussels Airport Company tijdig het in de omgevingsvergunning opgelegde wateractieplan. De afdeling volgt ook hiervoor de vorderingen van de erin opgenomen acties van nabij op. Brussels Airport Company gaf nog aan de afdeling te kennen dat een stand van zaken op de volgende vergadering van de monitoringscommissie zou worden toegelicht. Uit de opvolgingscontroles van de afdeling Handhaving blijkt dat het actieplan zoals voorzien wordt uitgerold. Er zijn op dit ogenblik geen aanwijzingen dat Brussels Airport Company de voorgeschreven maatregelen en de studies niet binnen de daarvoor voorgeschreven termijn zou realiseren.",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Hans Vanhoof (N-VA),"Met betrekking tot de waterproblematiek ben ik blij te horen dat men op schema zit. Ik maak mij wel de bedenking dat één keer per jaar een terugkoppeling richting de monitoringscommissie me een beetje aan de lage kant lijkt te liggen, zeker gezien de strikte timing en tijdslijn van twee jaar waarin een aantal maatregelen genomen dienen te worden. Daarbij heb ik wel nog de vraag: als op een gegeven moment blijkt dat BAC toch afwijkt en niet in staat zal zijn tijdig de maatregelen te nemen, wat zijn dan de stappen die we kunnen nemen? Welke eventuele handhavingsstappen zijn daar? Een striktere monitoring of dergelijke? Als we kijken naar de geluidsproblematiek, daar hebben we inderdaad een aantal signalen gehoord. We hebben ook recent de consultatie gehad in het kader van het geluidsactieplan, waar heel wat maatregelen in beschreven staan, ook gealigneerd met de stappen in de ‘balanced approach’-procedure. Een van de elementen is ook het opstellen van die ‘balanced approach’-procedure. Dat gaat van maatregelen nemen aan de bron tot het eventueel opleggen van exploitatiebeperkingen. Gezien het belang van die ‘balanced approach’-procedure, die in de tweede helft van 2024 werd opgestart, is het wel belangrijk om te weten waar in het schema we zitten, en zou ik ook graag willen weten wat daar de stand van zaken is.",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Lydia Peeters (Open Vld),"Ik heb recentelijk in een antwoord op een schriftelijke vraag rond die ‘balanced approach’-procedure van u te horen gekregen dat ze als dusdanig niet nodig is, en dat ze recentelijk wel is opgestart in het kader van de luchthaven zelf, maar ze was niet nodig vooraleer de vorige vergunning werd afgeleverd. Op zich is dat vreemd, want ik dacht toch dat het vanuit Europa wel werd geadviseerd om bij een verordening toch een ‘balanced approach’-procedure uit te voeren, vooraleer men extra maatregelen oplegt bij een omgevingsvergunning.",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Minister Jo Brouns,"Wat betreft de handhaving: in eerste instantie volgt er altijd een aanmaning. Wordt daar geen gevolg aan gegeven, dan wordt er een proces-verbaal opgemaakt, en dan bestuurlijke maatregelen. Wat de ‘balanced approach’ betreft, er zijn een aantal aanbestedingen lopende die op schema zitten. De specifieke vraag of de ‘balanced approach’ nodig is voor het afleveren van de vergunning, moet ik nagaan. (Minister Jo Brouns overlegt met een medewerker.) Het was blijkbaar toch mogelijk een omgevingsvergunning af te leveren zonder ‘balanced approach’. We konden natuurlijk niet geen omgevingsvergunning afleveren.",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over het naleven van de voorwaarden van de omgevingsvergunning voor de luchthaven van Zaventem,,,,speech,,Hans Vanhoof (N-VA),"Ik ga ervan uit dat iedereen correcte intenties heeft en ook zijn engagementen zal naleven, dus ook BAC. Ik ben blij te horen u ook, minister. We moeten hier dicht genoeg op blijven zitten, zodat we ons kunnen vergewissen van een correcte uitvoering van de voorwaarden in de omgevingsvergunning.",dinsdag 18 februari 2025,1871403.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871403
over de reactie van de minister op het auditoriaatsverslag over het tijdelijke PFAS-handelingskader,,,,speech,,Mieke Schauvliege (Groen),"Minister, we hebben hierover in deze commissie al meerdere keren gediscussieerd. Een maand geleden stelde de auditeur van de Raad van State een vernietigend verslag op over het tijdelijk handelingskader van PFAS. Concreet werd de wetenschappelijkheid van de normering in vraag gesteld. De auditeur uitte heel felle kritiek op de manier waarop er aannames zijn gedaan om normen te bepalen die op basis van beschikbare wetgeving en wetenschappelijk onderzoek niet verantwoord konden worden. Minister, u antwoordde op een vorige vraag over dit tijdelijk handelingskader dat u het auditoriaatsverslag grondig zou bestuderen en dat u dan een reactie zou formuleren. Die reactie moet een maand nadat u het auditoriaatsverslag ontvangen hebt, worden overhandigd aan de Raad van State. We zijn intussen een maand verder. Wat zal uw memorie van antwoord op het auditoriaatsverslag inhouden? Welke juridische en/of wetenschappelijke argumenten worden aangebracht ter verdediging van het tijdelijk handelingskader? Overweegt u om het tijdelijk handelingskader bij te sturen en om de normen aan te scherpen? Zal het parlement hierbij worden betrokken?",dinsdag 25 februari 2025,1874693.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874693
over de reactie van de minister op het auditoriaatsverslag over het tijdelijke PFAS-handelingskader,,,,speech,,Minister Jo Brouns,"Collega, de in deze juridische procedure betrokken administraties en de Vlaamse Instelling voor Technologisch Onderzoek (VITO) hebben intussen door hun respectieve raadslieden een laatste memorie met verzoek tot voortzetting van de rechtspleging laten indienen waarin een inhoudelijke repliek werd verleend op het verslag van de auditeur. Uit respect voor het procesverloop en alle bij deze rechtsgang voor de Raad van State betrokken partijen kan ik hier op dit moment niet dieper op ingaan. Dat gezegd zijnde en los van deze specifieke procedure ben ik wel van mening dat het uitvoeren en beoordelen van wetenschappelijk onderzoek in eerste instantie toekomt aan wetenschappelijke experten ter zake. VITO is als Vlaamse Instelling voor Technologisch Onderzoek uitgegroeid tot een Europees toponderzoekscentrum, genoegzaam bekend in Europa en ver daarbuiten, dat wetenschappelijke inzichten omzet in baanbrekende technologische innovaties enerzijds, en beleidsadvies anderzijds. De ook in dit betwiste tijdelijk handelingskader gehanteerde werkwijze komt voort uit beleidsadvies, vertrekkende vanuit de huidige wetenschappelijke kennis, het voorzorgsbeginsel en de bepalingen uit de bodemregelgeving van het Bodemdecreet en het Vlaams reglement betreffende de bodemsanering (VLAREBO). De validiteit en methodologie van de betrokken studies zijn bevestigd door verschillende andere commissies van experten die mede het tijdelijk handelingskader hebben beoordeeld, zoals de Commissie Grondverzet en het team-MER (milieueffectrapport). Collega, ik heb al meerdere keren gezegd dat ik van mening was dat, ten eerste, het tijdelijk handelingskader voor verbetering vatbaar was en, ten tweede, ik ook met het auditoriaatsverslag aan de slag zou gaan om op zoek te gaan naar rechtszekere oplossingen. We zijn het erover eens dat dat nu meer dan ooit nodig is. Ik denk dat dat nu al kan worden geconcludeerd. Ik sluit dus zeker niet uit om het tijdelijk handelingskader bij te sturen of naar andere oplossingen te zoeken. Afhankelijk van de vorm, kan het parlement daarbij worden betrokken. Alleszins ga ik steeds in overleg met de verschillende stakeholders. Het zoeken naar oplossingen zal uiteraard ook gebeuren in heel nauw overleg met de collega’s in de regering. Ik kan nu dus niet vooruitlopen op deze analyse, maar zal in functie van de verworven inzichten een gepast voorstel formuleren.",dinsdag 25 februari 2025,1874693.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874693
over de reactie van de minister op het auditoriaatsverslag over het tijdelijke PFAS-handelingskader,,,,speech,,Mieke Schauvliege (Groen),"Minister, ik onthoud hieruit dat u niet wilt antwoorden op de vraag wat u precies als antwoord hebt gegeven op het auditoriaatsverslag. Ik denk dat dat een afgewerkt stuk is. Ik zal dus misschien via andere kanalen proberen om dat antwoord te verkrijgen, maar soit. Ik kan er alleen maar aan toevoegen dat het verslag van de auditeur heel duidelijk was: het was niet wetenschappelijk genoeg en het ging uit van een aantal aannames die niet klopten. Het moest eigenlijk scherper. Ik hoop dat u dat dan ook in die richting bijstuurt, want het is evident dat dat tijdelijk handelingskader zal moeten worden bijgestuurd. Minister, mijn vraag gaat nu over de tussentijd. Dat betekent nu wel dat er eigenlijk geen handelingskader is waarop erkende bodemdeskundigen zich kunnen baseren, want het staat onder druk. Die erkende bodemdeskundigen moeten nu bij wijze van spreken bijna ter plekke zelf toetsingswaarden voor PFAS uitvinden. Dat wordt ook gezegd. Zij vinden dat ook heel erg. We stellen vast dat de overheid nu geen tussentijdse oplossing aanbiedt. Ondertussen lopen tal van werken verder. Minister, bent u ervan op de hoogte dat op dit moment die erkende bodemdeskundigen aan hun lot zijn overgelaten en daar nu zelf ter plekke normen en toetsingswaarden moeten uitvinden om hun werk te laten doorgaan? Bent u van oordeel dat dat nog lang kan blijven duren? Want zij lopen daar ontzettend veel risico mee en heel wat werken die op die leest geschoeid zijn, staan nu zeer wankel in hun schoenen. Bent u daarvan op de hoogte? Wat zult u daaraan doen? Het lijkt mij immers zeer belangrijk dat u als verantwoordelijk minister hier duidelijke instructies geeft over wat er in afwachting van een definitief handelingskader moet gebeuren.",dinsdag 25 februari 2025,1874693.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874693
over de reactie van de minister op het auditoriaatsverslag over het tijdelijke PFAS-handelingskader,,,,speech,,Minister Jo Brouns,"Nogmaals, het is duidelijk een delicaat dossier. Die memorie is met onze raadsleden in voorbereiding. Of het onvoldoende wetenschappelijk is, zoals wordt gezegd, laat ik aan de wetenschappelijke experten om te beoordelen. Ik kan u wel verzekeren dat het een van de dossiers is die wij dagelijks volgen met de grootste prioriteit, mevrouw Schauvliege, om daar wat mij betreft zo snel als mogelijk duidelijke keuzes in te maken en in een definitieve plooi te leggen. Maar er is een heel groot vertrouwen in de bodemdeskundigen, die op het terrein aan de slag zijn gegaan met de richtlijnen die vandaag al deel waren van dat tijdelijk handelingskader, dat nu stoot op een vernietigend verslag van de auditeur. Zoveel is duidelijk. Ik kan alleen maar zeggen dat wij eraan voortwerken om zo snel als mogelijk met duidelijke oplossingen te komen.",dinsdag 25 februari 2025,1874693.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874693
over de reactie van de minister op het auditoriaatsverslag over het tijdelijke PFAS-handelingskader,,,,speech,,Mieke Schauvliege (Groen),"Minister, het is zeer belangrijk dat er zo snel mogelijk een definitief handelingskader komt, een definitieve normering, waar iedereen mee aan de slag kan, en deze keer een kader dat vertrekt vanuit de gezondheid van mens en omgeving. Ik kan me voorstellen dat u daar heel druk mee bezig bent, maar in afwachting zitten die bodemdeskundigen natuurlijk wel met een probleem. U zegt dat u alle vertrouwen in hen hebt. Ik heb op zich ook wel alle vertrouwen in hen, maar zij hebben op dit ogenblik geen kader waarop ze zich kunnen baseren. U laat hen dus wel in de kou. Ik zou toch wel van u verwachten dat u, in afwachting van een definitief handelingskader, hun richtlijnen geeft hoe ze daar verder mee moeten omgaan, want anders zet u die mensen zelf in de kou en legt u bij wijze van spreken zelf alle mogelijkheden om werken uit te voeren, stil.",dinsdag 25 februari 2025,1874693.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874693
over de herbestemming van militaire domeinen in het kader van de industriële wapen- en munitieproductie,,,,speech,,Dries Devillé (Vlaams Belang),"Minister, volgens federaal minister van Landsverdediging Theo Francken bedreigt het Russische imperialisme West-Europa. In die optiek moeten we hoogdringend inspanningen leveren om de wapen- en munitie-industrie in eigen handen te nemen. De minister lanceerde het idee dat er onmiddellijk een tijdelijk verbod zou moeten komen op de verkoop van militaire domeinen die intussen in onbruik zijn geraakt. Men zou die in concessie geven aan de private defensie-industrie met het oog op de oprichting en exploitatie van industriële wapen- en munitieproductie. De federale minister stelt dat daarvoor enkel nog een milieuvergunning vereist is, omdat de gebieden volgens hem ruimtelijk al in orde zijn. Wij delen de mening wel dat er hoogdringend een inhaalbeweging nodig is op het vlak van defensie, maar waarmee de N-VA-minister blijkbaar geen rekening houdt, is dat er aan natuurontwikkeling wordt gedaan op heel wat van die militaire domeinen die in onbruik zijn geraakt, dat daarover ook beheersovereenkomsten zijn afgesloten met het Agentschap voor Natuur en Bos (ANB). Uit artikel 8.3. van het Vrijstellingenbesluit van 16 juli 2010 volgt dat er geen omgevingsvergunning voor stedenbouwkundige handelingen nodig is voor het optrekken van installaties en gebouwen van militair strategisch belang in gebieden die op de plannen van aanleg of op de uitvoeringsplannen aangegeven staan als militair domein. Wat we ook vaststellen, is dat de afdeling Wetgeving van de Raad van State eerder stelde dat het begrip ‘installaties en gebouwen van militair strategisch belang’ een zeer vage formulering is, wat eigenlijk aanleiding geeft tot verschillende beoordelingen. Minister, daarom heb ik enkele vragen daarbij. Wat is uw mening over het feit dat de federale minister dat voorstelt? Is dat al besproken met u als Vlaams minister van Omgeving? Wat is uw standpunt daarover? Wat is volgens u de exacte strekking en draagwijdte van dat begrip ‘installaties en gebouwen van militair strategisch belang’ zoals dat geschreven staat in het Vrijstellingenbesluit? Met andere woorden, vallen zuiver private ondernemingen die een als hinderlijk ingedeelde inrichting willen bouwen en exploiteren voor de productie van wapens onder dit begrip? Kunnen ook zuiver private ondernemingen volgens u dus gebruikmaken van een dergelijke vrijstelling van een omgevingsvergunning voor stedenbouwkundige handelingen? Acht u het desnoods ook nodig of opportuun om artikel 13, eerste lid, 3°, van het Omgevingsvergunningsbesluit van 27 november 2015 aan te passen, zodat ook dergelijke private ondernemingen kunnen gebruikmaken van een vereenvoudigde procedure met het oog op het verkrijgen van een omgevingsvergunning voor de exploitatie van een als hinderlijk ingedeelde inrichting voor de productie van wapens en/of munitie indien de aanvraag gebeurt door een militaire overheid?",dinsdag 25 februari 2025,1874584.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874584
over de herbestemming van militaire domeinen in het kader van de industriële wapen- en munitieproductie,,,,speech,,Minister Jo Brouns,"Collega’s, de federale minister van Landsverdediging heeft mij hierover nog niet gecontacteerd. De vrijstelling in artikel 8.3 van het Vrijstellingenbesluit betreft een uitzondering op de omgevingsvergunningsplicht en geldt voor installaties die in opdracht van Defensie worden opgericht. Het is aan de militaire overheid om te bepalen welke installaties en gebouwen van militair strategisch belang zijn. Zuiver private ondernemingen kunnen dus geen aanspraak maken op de uitzondering waarin is voorzien in artikel 8.3 van het Vrijstellingenbesluit. Op militair domein kunnen dus enkel militaire inrichtingen en handelingen die voor de goede werking van die inrichtingen noodzakelijk zijn, worden toegelaten. De exploitatie en de inrichting van privébedrijven vallen daar, zoals al gesteld, niet onder.",dinsdag 25 februari 2025,1874584.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874584
over de herbestemming van militaire domeinen in het kader van de industriële wapen- en munitieproductie,,,,speech,,Dries Devillé (Vlaams Belang),"Ik heb nog een bijkomende vraag, in verband met de beheersovereenkomsten die voor die militaire domeinen zijn afgesloten: verwacht u eventueel problemen als dat gebied toch nog voor exploitatie zou worden aangewend?",dinsdag 25 februari 2025,1874584.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874584
over de herbestemming van militaire domeinen in het kader van de industriële wapen- en munitieproductie,,,,speech,,Minister Jo Brouns,"Dat zal afhangen van de consequenties. Dat zijn vragen die moeten worden beoordeeld vanaf het ogenblik dat ze worden gesteld. Dat Defensie vandaag van strategisch belang is, dat we daar nu anders naar kijken dan enkele jaren geleden, spreekt wat mij betreft voor zich. Vanuit dat strategisch belang moet ook worden bekeken waar welke investeringen nodig zijn.",dinsdag 25 februari 2025,1874584.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874584
over de intendant van het Turnhouts Vennengebied,,,,speech,,Hannes Anaf (Vooruit),"Ik denk dat iedereen hier wel weet dat Piet Vanthemsche in 2022 door de Vlaamse Regering werd aangesteld als intendant voor het Turnhouts Vennengebied. Dat is een beschermd natuurgebied dat aangeduid werd als maatwerkgebied, waar er een gebiedsspecifieke aanpak nodig is om de stikstofuitdaging aan te pakken. De oorspronkelijke planning was dat de intendant begin 2025, nu dus, met een ontwikkelingsplan voor het Turnhouts Vennengebied zou komen dat in lijn is met het Stikstofdecreet, maar ook werkbaar zou zijn voor de verschillende actoren op het terrein. Afgelopen zomer heeft de heer Vanthemsche zijn opdracht teruggegeven en ontslag genomen als intendant. Ik weet dat er nog een aantal studies lopen van de Vlaamse Instelling voor Technologisch Onderzoek (VITO) en het Instituut voor Natuur- en Bosonderzoek (INBO) over de stikstofemissies en de hydrologie in het projectgebied, maar voor de rest blijft het sinds dan eigenlijk wat windstil wat de intendant betreft. We weten dat er iemand gezocht zou worden, maar het is daar voorlopig windstil over. Het gevolg is dat er heel wat onzekerheid is op het terrein. Landbouwers zijn bezorgd. Er zijn er toch wel heel wat die snakken naar een helder toekomstkader. Maar er is evengoed onzekerheid bij de natuurverenigingen, omdat de habitats die in het Turnhouts Vennengebied beschermd worden, uiteraard onder druk staan door die stikstof. Ik denk dat het belangrijk is dat er duidelijkheid komt, uiteraard ook voor de inwoners, die graag willen genieten van de toeristische, recreatieve en gezondheidsvoordelen die het natuurgebied hun biedt. Minister, daarom heb ik een aantal vragen aan u. Hoe ver staat u met de zoektocht naar een opvolger voor Piet Vanthemsche als intendant? Beschikt u al over de resultaten van de studies van VITO en INBO? Blijft de doelstelling van de vorige Vlaamse Regering om in het voorjaar van 2025 met een inrichtingsplan te komen, intact, of zal die timing worden bijgesteld, wat ik wel verwacht? Hebt u al een idee hoe ver die timing dan zal opschuiven?",dinsdag 18 februari 2025,1871446.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871446
over de intendant van het Turnhouts Vennengebied,,,,speech,,Minister Jo Brouns,"Dank u wel, collega. Het Turnhouts Vennengebied is misschien toch wel de regio waar de hele stikstofproblematiek zich het hardst liet en laat voelen. In dat gebied heb je vennen, die bijzonder stikstofgevoelig zijn. Je hebt daar kritische depositiewaarden (KDW’s) van 6 of 8 kilogram stikstof per jaar per hectare. De hoeveelheid die de kwetsbare natuur daar extra kan verdragen, is dus bijzonder klein. Dat ligt ook nog eens tegen de Nederlandse grens, terwijl Nederland voor een aanzienlijk deel verantwoordelijk is voor de stikstofuitstoot en -depositie hier, net zoals wij voor een groot stuk verantwoordelijk zijn voor die in Nederland. Ik wil daarmee maar aangeven dat die oefening in het Turnhouts Vennengebied zeer uitdagend is. Daarom besliste de vorige Vlaamse Regering inderdaad om een intendant aan te stellen voor dat gebied, in de figuur van Piet Vanthemsche. De heer Vanthemsche heeft, zoals u zei, in de loop van de vorige legislatuur zijn opdracht teruggegeven aan mijn voorganger. Op dat moment is er geen nieuwe intendant aangesteld. Ik verwijs even naar het landbouwakkoord van ongeveer een jaar geleden, waarover we in het regeerakkoord dit hebben opgenomen: “We houden vast aan de uitgangspunten van het landbouwakkoord zonder de doelstellingen uit onder andere de habitatrichtlijn, vogelrichtlijn en kaderrichtlijn Water te hypothekeren.” Er was ook een bepaling opgenomen over het vennengebied. Daarin staat onder meer dat de Vlaamse Regering in overleg zal gaan met de Europese Commissie over onder meer de problematiek van de maatwerkgebieden, waar zeer grote inspanningen verwacht worden. We spraken eveneens af dat de uitkomst van die gesprekken meegenomen zal worden in het beheer van die maatwerkgebieden, waaronder de opmaak van het ontwikkelingsplan waarnaar u verwees, vooraleer de Vlaamse Regering dit zal vaststellen en de maatregelen ter uitvoering gebracht worden. Ik denk dat het wel belangrijk is om die volgorde te hanteren. Ik heb, in samenspraak met de minister-president, een intensief overlegtraject met de Europese diensten opgestart sinds de start van de nieuwe Europese legislatuur in december van vorig jaar. Ondertussen ben ik ook met gesprekken gestart met enkele potentiële kandidaat-intendanten, zodat de stakeholders in het gebied opnieuw een vast contactpunt hebben. Vandaag nog heb ik daarover met mensen gesproken. Ook belangrijk om op te merken, is dat er bij onze diensten een coördinator is aangesteld die alle ambtelijke processen die lopen in en rond het gebied verder zal stroomlijnen. VITO maakte daarbij ook een zogeheten screeningstool voor het maatwerkgebied. Met dat instrument kan men de evolutie en impact van de ammoniakemissie binnen het maatwerkgebied simuleren en opvolgen, via verschillende scenario’s. De screeningstool is momenteel beschikbaar en wordt ook heel regelmatig geactualiseerd. Zo plant VITO voor de zomer van dit jaar nog een actualisatie op basis van aanvullende gegevens over onder andere meteorologie en bemesting. Het INBO voert dan weer een ecohydrologische studie uit. Dat onderzoek moet leiden tot een goed inzicht in de werking van de ecohydrologische deelsystemen in het maatwerkgebied. Dat vormt de basis voor mogelijke maatregelen voor herstel of instandhouding per habitattype. Het INBO gaat daarbij gefaseerd te werk. Een aantal resultaten worden in de komende maanden beschikbaar gesteld. Voor andere delen loopt het onderzoek nog tot eind 2025. Onder andere de huidige natte winter heeft ertoe geleid dat niet alle terreinonderzoeken volgens de planning konden verlopen. Belangrijk om nog te vermelden is dat ik ondertussen ook het zogenaamde flankerende beleid inzake maatwerkgebieden heb opgestart. Er was een duidelijke vraag vanuit de landbouwsector om aanspraak te kunnen maken op dat flankerend beleid dat er vanuit Vlaanderen is. Dat was eigenlijk ook al een onderdeel van het plan dat de heer Vanthemsche in voorbereiding had. Via het aanbod kunnen bedrijven in de directe omgeving van de verschillende maatwerkgebieden rekenen op een vergoeding als ze vrijwillig de activiteiten stopzetten en dus ook zorgen voor een sterke reductie van de stikstofemissies.",dinsdag 18 februari 2025,1871446.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1868134/verslag/1871446
